X,Y,OBJECTID,NCESSCH,NAME,IPR_EST,IPR_SE,SCHOOLYEAR,LAT,LON
-74.3362000005325,39.6017000001898,58605,341632004750,Tuckerton Elementary School,369,58,2018-2019,39.6017,-74.3362
-74.2330489994568,39.7571120002,58630,341647000461,Robert L. Horbelt Elementary School,333,117,2018-2019,39.757112,-74.233049
-74.2341709995203,39.7718559998418,58631,341647000557,Barnegat High School,457,122,2018-2019,39.771856,-74.234171
-74.2331600005454,39.7717900001674,58632,341647003007,Joseph T. Donahue Elementary School,429,120,2018-2019,39.77179,-74.23316
-74.2213629999447,39.7535729996901,58633,341647004564,Lillian M. Dunfee Elementary,255,107,2018-2019,39.753573,-74.221363
-74.2389349997955,39.7594029999584,58634,341647005947,Cecil S. Collins Elementary,429,115,2018-2019,39.759403,-74.238935
-74.2363150001922,39.7587460004397,58635,341647006074,Russell O. Brackman Middle School,379,119,2018-2019,39.758746,-74.236315
-75.2189099998215,39.503450999997,58646,341653001894,Charles F. Seabrook School,250,77,2018-2019,39.503451,-75.21891
-75.2189100000883,39.5034009998908,58647,341653001896,Elizabeth F. Moore School,250,77,2018-2019,39.503401,-75.21891
-75.2198700004557,39.5050819998439,58648,341653001898,Woodruff Middle School,259,81,2018-2019,39.505082,-75.21987
-75.2020669998542,39.6287530003953,58652,341659005110,Upper Pittsgrove School,423,104,2018-2019,39.628753,-75.202067
-74.7317519997692,39.2625429996609,58656,341665001758,Upper Township Middle School,348,66,2018-2019,39.262543,-74.731752
-74.6475880001316,39.2696569995638,58657,341665001760,Upper Township Elementary School,491,103,2018-2019,39.269657,-74.647588
-74.646829999421,39.270922000119,58658,341665006104,Upper Township Primary School,485,103,2018-2019,39.270922,-74.64683
-74.4955519995454,39.3394879999413,58659,341668000216,Ventnor Middle School,454,100,2018-2019,39.339488,-74.495552
-74.4955099998702,39.3394200000511,58660,341668000407,Ventnor Elementary School,455,100,2018-2019,39.33942,-74.49551
-74.9966550002171,39.4831550000065,58673,341680000225,Casimer M. Dallago Jr. Impact Center,301,127,2018-2019,39.483155,-74.996655
-74.9735700003281,39.4671910000297,58674,341680000807,Pauline J. Petway Elementary School,287,139,2018-2019,39.467191,-74.97357
-75.0626240002348,39.4979130003353,58675,341680000823,Thomas W. Wallace Jr. Middle School,235,79,2018-2019,39.497913,-75.062624
-74.9724849998877,39.477488000166,58676,341680001902,Vineland Senior High School,242,119,2018-2019,39.477488,-74.972485
-74.9986869997291,39.4796630002048,58677,341680001908,Veterans Memorial Middle,299,123,2018-2019,39.479663,-74.998687
-74.9798849995657,39.4482000000528,58678,341680001910,Anthony Rossi Elementary School,319,146,2018-2019,39.4482,-74.979885
-75.053169000457,39.4840310001223,58679,341680001916,Dane Barse Elementary School,258,95,2018-2019,39.484031,-75.053169
-75.0029480001491,39.4638430002848,58680,341680001924,John H. Winslow Elementary School,332,138,2018-2019,39.463843,-75.002948
-74.9755059998971,39.4811629999197,58681,341680001928,Johnstone Elementary School,299,131,2018-2019,39.481163,-74.975506
-75.0291340000235,39.5257630004253,58682,341680001930,Marie Durand Elementary School,249,89,2018-2019,39.525763,-75.029134
-75.0343350000296,39.4942789998693,58683,341680001934,Max Leuchter,190,54,2018-2019,39.494279,-75.034335
-75.0078409994358,39.5077809999139,58684,341680001948,Solve D'Ippolito Elementary School,405,133,2018-2019,39.507781,-75.007841
-75.0252159994455,39.483076000213,58685,341680003031,Gloria M Sabater Elementary School,140,31,2018-2019,39.483076,-75.025216
-75.0543310004112,39.4978309999315,58686,341680003165,Almond Road Preschool,221,59,2018-2019,39.497831,-75.054331
-75.0019410000998,39.4376900000995,58687,341680003445,Lincoln Avenue Middle School,384,126,2018-2019,39.43769,-75.001941
-75.0220999997956,39.4504019998835,58688,341680005921,Dr. William Mennies Elementary School,305,119,2018-2019,39.450402,-75.0221
-74.9428350004054,39.8260850001442,58689,341683001676,Edward T. Hamilton,591,85,2018-2019,39.826085,-74.942835
-74.9276330002232,39.8591809996086,58690,341683001678,Kresson School,569,150,2018-2019,39.859181,-74.927633
-75.0042439997414,39.8525880002122,58691,341683001680,Osage School,388,108,2018-2019,39.852588,-75.004244
-74.9633900000719,39.861168999983,58692,341683001682,Voorhees Middle School,767,138,2018-2019,39.861169,-74.96339
-74.9235140006426,39.8306489997844,58693,341683006061,Signal Hill School,818,91,2018-2019,39.830649,-74.923514
-75.0694440002228,39.7118339995813,58720,341707000185,Bunker Hill Middle School,499,121,2018-2019,39.711834,-75.069444
-75.0765350002671,39.7421100001705,58721,341707002640,Washington Township High School,454,87,2018-2019,39.74211,-75.076535
-75.0646990003889,39.7557059996699,58722,341707002644,Bells Elementary School,493,51,2018-2019,39.755706,-75.064699
-75.0522519994344,39.7431350000909,58723,341707002646,Birches Elementary School,485,73,2018-2019,39.743135,-75.052252
-75.1015499998678,39.7575220002822,58724,341707002650,Hurffville Elementary School,539,71,2018-2019,39.757522,-75.10155
-75.0767050000924,39.7626440002667,58725,341707002654,Wedgwood Elementary School,529,45,2018-2019,39.762644,-75.076705
-75.0364149999582,39.7495279998127,58726,341707002656,Whitman Elementary School,456,61,2018-2019,39.749528,-75.036415
-75.0741320000503,39.7291650002985,58727,341707005922,Thomas Jefferson Elementary School,525,105,2018-2019,39.729165,-75.074132
-75.0578789999308,39.7782200000247,58728,341707006038,Grenloch Terrace Early Childhood Center,434,119,2018-2019,39.77822,-75.057879
-75.0960269994853,39.752649999901,58729,341707006075,Chestnut Ridge Middle School,524,63,2018-2019,39.75265,-75.096027
-75.0906590000762,39.7241500000217,58730,341707006076,Orchard Valley Middle School,524,93,2018-2019,39.72415,-75.090659
-74.8940389999595,39.7724130001064,58743,341725001686,Atco Elementary,412,78,2018-2019,39.772413,-74.894039
-74.837511999862,39.7648169995527,58744,341725005924,Thomas Richards Elementary,515,90,2018-2019,39.764817,-74.837512
-74.8510409999185,39.7275329995609,58745,341725006011,Waterford Elementary School,409,69,2018-2019,39.727533,-74.851041
-75.1493690001092,39.7945889997975,58763,341734002658,Wenonah Elementary School,571,87,2018-2019,39.794589,-75.149369
-74.934968000524,38.9407190000773,58764,341740001762,West Cape May Elementary School,469,89,2018-2019,38.940719,-74.934968
-75.1615639995791,39.8549349995038,58765,341743002662,West Deptford High School,395,112,2018-2019,39.854935,-75.161564
-75.1703930006239,39.8158649996608,58766,341743002666,Green-Fields Elementary School,451,95,2018-2019,39.815865,-75.170393
-75.157125999615,39.8524429997193,58767,341743002670,Oakview Elementary School,390,98,2018-2019,39.852443,-75.157126
-75.1658650002225,39.8676990002681,58768,341743002672,Red Bank Elementary School,259,75,2018-2019,39.867699,-75.165865
-75.1918469999924,39.8286050002624,58769,341743002676,West Deptford Middle School,441,124,2018-2019,39.828605,-75.191847
-74.8074730005346,40.0018150001929,58827,341773001256,Holly Hills Elementary School,386,65,2018-2019,40.001815,-74.807473
-74.838003000436,40.007698000432,58828,341773001258,Westampton Township Middle School,492,109,2018-2019,40.007698,-74.838003
-75.1268929999667,39.8663880001525,58839,341779002684,Parkview Elementary School,290,106,2018-2019,39.866388,-75.126893
-74.8169410005086,39.4054300001294,58846,341785000220,Weymouth Township Elementary School,350,55,2018-2019,39.40543,-74.816941
-74.819767999697,38.9857699997662,58851,341794001768,Wildwood High School,299,61,2018-2019,38.98577,-74.819768
-74.8136539999222,38.9942959998292,58852,341794001770,Glenwood Avenue Elementary School,252,45,2018-2019,38.994296,-74.813654
-74.8198190003532,38.9857410001608,58853,341794006039,Wildwood Middle School,299,61,2018-2019,38.985741,-74.819819
-74.850470000622,38.9638219999066,58854,341797001776,Crest Memorial School,357,90,2018-2019,38.963822,-74.85047
-74.897895000313,40.0456739997097,58855,341800000411,J. C. Stuart Elementary School,382,144,2018-2019,40.045674,-74.897895
-74.8861349998638,40.0111579996684,58856,341800001264,Willingboro High School,316,50,2018-2019,40.011158,-74.886135
-74.868211999778,40.0188279997882,58857,341800001274,Garfield East Elementary School,319,46,2018-2019,40.018828,-74.868212
-74.8716319996963,40.0361869998327,58858,341800001276,Hawthorne Park Elementary School,282,67,2018-2019,40.036187,-74.871632
-74.9001020001882,40.0322159999422,58859,341800001282,W. R. James Sr. Elementary School,294,49,2018-2019,40.032216,-74.900102
-74.8760409996728,40.0069690002047,58860,341800001288,Twin Hills Elementary School,383,76,2018-2019,40.006969,-74.876041
-74.8953789995124,40.0286170003725,58861,341800003421,Alternative School at Levitt,289,48,2018-2019,40.028617,-74.895379
-74.8946309997548,40.0472499996369,58862,341800003459,J. C. Stuart Early Childhood Development Center,360,122,2018-2019,40.04725,-74.894631
-74.8953509999356,40.028617999887,58863,341800003463,Levitt Intermediate School,287,48,2018-2019,40.028618,-74.895351
-74.8644210003231,40.0303500003714,58864,341800006108,Willingboro Memorial Middle Schcool,317,54,2018-2019,40.03035,-74.864421
-74.9822139998232,39.7304750003924,58874,341806000060,Winslow Township Elementary School Six,423,90,2018-2019,39.730475,-74.982214
-74.9073689997067,39.7455599997099,58875,341806000437,Winslow Township High School,441,96,2018-2019,39.74556,-74.907369
-74.9037660002432,39.749015999741,58876,341806000439,Winslow Township Middle School,434,90,2018-2019,39.749016,-74.903766
-74.8917050005078,39.675495999935,58877,341806001692,Winslow Township Elementary School One,442,135,2018-2019,39.675496,-74.891705
-74.9153320002932,39.7170080002303,58878,341806001694,Winslow Township Elementary School Two,476,128,2018-2019,39.717008,-74.915332
-74.95395500003,39.7063200003461,58879,341806001696,Winslow Township Elementary School Three,135,53,2018-2019,39.70632,-74.953955
-74.9973969996011,39.7278750001834,58880,341806001698,Winslow Township Elementary School Four,357,69,2018-2019,39.727875,-74.997397
-74.9177430004745,39.7198110001902,58881,341806006062,Winslow Township Elementary School Five,461,143,2018-2019,39.719811,-74.917743
-74.8170460001697,39.2348969996818,58882,341809001780,Woodbine Elementary School,183,58,2018-2019,39.234897,-74.817046
-75.1534770002997,39.8398930001309,58909,341815002688,Woodbury Jr-Sr High School,189,71,2018-2019,39.839893,-75.153477
-75.1424500003969,39.8382460003803,58910,341815002692,Evergreen Avenue Elementary School,268,99,2018-2019,39.838246,-75.14245
-75.149159999834,39.8464729997539,58911,341815002694,Walnut Street School,213,48,2018-2019,39.846473,-75.14916
-75.1619819995139,39.8341489998743,58912,341815002696,West End Memorial Elementary School,294,84,2018-2019,39.834149,-75.161982
-75.1504099996329,39.8166110001024,58913,341818002698,Woodbury Heights Elementary,400,94,2018-2019,39.816611,-75.15041
-74.5365769995432,39.8152619995576,58916,341824001294,Chatsworth Elementary School,423,81,2018-2019,39.815262,-74.536577
-75.0941179997574,39.9190550001038,58917,341827001700,Woodlynne Boro Public School,188,72,2018-2019,39.919055,-75.094118
-75.3118459994032,39.6478940000771,58921,341833003250,William Roper Early Childhood Learning Center,425,89,2018-2019,39.647894,-75.311846
-75.3214679994846,39.6505619997537,58922,341833005114,Woodstown High School,408,63,2018-2019,39.650562,-75.321468
-75.3200010001092,39.6467540002827,58923,341833005116,Mary S. Shoemaker School,399,69,2018-2019,39.646754,-75.320001
-75.3216240005022,39.6498460001001,58924,341833005118,Woodstown Middle School,407,63,2018-2019,39.649846,-75.321624
-75.2187220002232,39.3811719996783,58954,348036103161,Cumberland Campus,249,50,2018-2019,39.381172,-75.218722
-75.4701169999816,39.701246000337,58955,348036103163,Alternative Middle & High School,246,58,2018-2019,39.701246,-75.470117
-75.364312999801,39.6251740003655,58956,348036103297,Salem Campus,394,120,2018-2019,39.625174,-75.364313
-75.2532889996329,39.6071039995503,58957,348036106102,Daretown School,510,121,2018-2019,39.607104,-75.253289
-75.1178159997969,39.790877000187,58959,348036300413,Bankbridge Regional School,389,164,2018-2019,39.790877,-75.117816
-78.4372900003173,40.0218810002711,74664,420000107136,Bedford County Technical Center,367,110,2018-2019,40.021881,-78.43729
-77.9990909994506,39.9291059998464,74666,420000707253,Fulton County AVTS,119,67,2018-2019,39.929106,-77.999091
-75.5953910001365,39.9596099997482,74668,420001200311,Chester Co Family Academy CS,313,138,2018-2019,39.95961,-75.595391
-75.1066960004433,40.0045160004435,74669,420001300318,Community Academy of Philadelphia CS,110,46,2018-2019,40.004516,-75.106696
-75.2519419998938,39.9733030002545,74670,420001400319,Harambee Institute of Science and Techno,170,55,2018-2019,39.973303,-75.251942
-75.1586310004807,39.9729000002306,74671,420001600324,Youth Build Phila CS,158,84,2018-2019,39.9729,-75.158631
-79.3929509997023,40.307589999912,74676,420002100344,Dr Robert Ketterer CS Inc,309,107,2018-2019,40.30759,-79.392951
-77.4956450002425,39.8442020002524,74679,420002500355,South Mountain Secure Trmnt Un,284,93,2018-2019,39.844202,-77.495645
-76.2923339996725,40.0402439996684,74680,420002600359,La Academia Partnership Charter School,142,39,2018-2019,40.040244,-76.292334
-76.8619580001757,40.2512909999838,74681,420002700366,Sylvan Heights Science CS,106,43,2018-2019,40.251291,-76.861958
-74.948309999716,40.0796579998054,74683,420003000379,School Lane CS,326,91,2018-2019,40.079658,-74.94831
-75.3570020003516,39.8496009999447,74684,420003500388,Chester Community CS,124,34,2018-2019,39.849601,-75.357002
-75.1868410001695,39.9284599998191,74685,420003600391,Preparatory CS of Mathematics Science Te,161,31,2018-2019,39.92846,-75.186841
-75.1548869995601,40.0492760003735,74686,420003800393,Imhotep Institute CHS,180,57,2018-2019,40.049276,-75.154887
-75.1654310001003,39.9798590004135,74687,420003900398,Alliance for Progress CS,100,23,2018-2019,39.979859,-75.165431
-75.1503770003176,40.0114360003513,74688,420004000399,Multicultural Academy CS,117,21,2018-2019,40.011436,-75.150377
-75.1634149995388,40.0595080003264,74689,420004100403,West Oak Lane CS,244,63,2018-2019,40.059508,-75.163415
-75.2124309997584,39.9747599996217,74690,420004200404,Inquiry Charter School,100,50,2018-2019,39.97476,-75.212431
-75.1218729998715,40.0467889996932,74691,420004300405,Eugenio Maria DE Hostos CS,294,83,2018-2019,40.046789,-75.121873
-75.2430969994328,39.9882259999764,74692,420004400406,Laboratory CS,197,57,2018-2019,39.988226,-75.243097
-76.7208919994952,39.9549000001116,74694,420004800453,Crispus Attucks CS,104,24,2018-2019,39.9549,-76.720892
-75.6600710003096,40.0199099997049,74696,420005000485,Collegium CS,496,110,2018-2019,40.01991,-75.660071
-75.0062340003161,40.1135949997855,74697,420005100488,MAST Community Charter School,416,178,2018-2019,40.113595,-75.006234
-75.1586900003922,39.9385859999888,74698,420005200489,Christopher Columbus CS,697,142,2018-2019,39.938586,-75.15869
-75.1520889998964,39.9488209995391,74699,420005300493,Charter High School for Architecture and,690,166,2018-2019,39.948821,-75.152089
-75.1676650004539,39.9408310002568,74700,420005500495,Universal Institute CS,456,146,2018-2019,39.940831,-75.167665
-75.1612470003165,39.9611860001393,74701,420005600496,Math Civics and Sciences CS,306,167,2018-2019,39.961186,-75.161247
-75.1482509999797,39.9678000000051,74702,420005800500,Young Scholars CS,324,160,2018-2019,39.9678,-75.148251
-75.1744930002066,39.9523520002813,74703,420006000502,Freire CS,630,125,2018-2019,39.952352,-75.174493
-75.0098969993189,40.1039400003148,74704,420006100503,Philadelphia Academy CS,382,171,2018-2019,40.10394,-75.009897
